24chasa
Blitz 	2017-07-17 	1 	18 	13676
Blitz 	2017-07-18 	2 	23 	26267
Blitz 	2017-07-19 	3 	18 	55514
Blitz 	2017-07-20 	4 	34 	80141
Blitz 	2017-07-21 	5 	46 	57110
Blitz 	2017-07-22 	6 	45 	80309
Blitz 	2017-07-23 	7 	19 	57753
Blitz 	2017-07-24 	1 	27 	26852
Blitz 	2017-07-25 	2 	32 	51168
Blitz 	2017-07-26 	3 	42 	92253
Blitz 	2017-07-27 	4 	12 	11846
Blitz 	2017-07-28 	5 	24 	28234
Blitz 	2017-07-29 	6 	30 	35972
Blitz 	2017-07-30 	7 	16 	14733
Blitz 	2017-07-31 	1 	42 	47541
Blitz 	2017-07-31 	1 	0 	0
Blitz 	2017-08-02 	3 	85 	146093
Blitz 	2017-08-03 	4 	73 	92988
Blitz 	2017-08-04 	5 	73 	90854
Blitz 	2017-08-05 	6 	34 	41562
Blitz 	2017-08-06 	7 	20 	18045
Blitz 	2017-08-07 	1 	55 	72008
Blitz 	2017-08-08 	2 	55 	70250
Blitz 	2017-08-09 	3 	55 	78681
Blitz 	2017-08-10 	4 	44 	52232
Blitz 	2017-08-11 	5 	56 	75167
Blitz 	2017-08-12 	6 	43 	55107
Blitz 	2017-08-13 	7 	44 	48195
Blitz 	2017-08-14 	1 	26 	46397
Blitz 	2017-08-15 	2 	53 	83724
Blitz 	2017-08-16 	3 	22 	35234
Blitz 	2017-08-17 	4 	96 	116302
Blitz 	2017-08-18 	5 	30 	27815
Blitz 	2017-08-19 	6 	31 	31564
Blitz 	2017-08-20 	7 	23 	30346
Blitz 	2017-08-21 	1 	29 	46260
Blitz 	2017-08-22 	2 	43 	89707
Blitz 	2017-08-23 	3 	31 	43296
Blitz 	2017-08-24 	4 	23 	21965
Blitz 	2017-08-25 	5 	48 	62231
Blitz 	2017-08-26 	6 	17 	16831
Blitz 	2017-08-27 	7 	21 	47575
Blitz 	2017-08-28 	1 	17 	20392
Blitz 	2017-08-29 	2 	23 	32193
Blitz 	2017-08-30 	3 	27 	25467
Blitz 	2017-08-31 	4 	22 	24098
Blitz 	2017-09-01 	5 	45 	53705
Blitz 	2017-09-02 	6 	21 	18009
Blitz 	2017-09-03 	7 	23 	31195
Blitz 	2017-09-04 	1 	24 	29486
Blitz 	2017-09-05 	2 	26 	39970
Blitz 	2017-09-06 	3 	26 	36157
Blitz 	2017-09-07 	4 	16 	24877
Blitz 	2017-09-08 	5 	24 	26461
Blitz 	2017-09-10 	7 	28 	30648
Blitz 	2017-09-11 	1 	24 	29298
Blitz 	2017-09-12 	2 	31 	76562
Blitz 	2017-09-13 	3 	31 	40947
Blitz 	2017-09-14 	4 	25 	74312
Blitz 	2017-09-15 	5 	23 	35194
Blitz 	2017-09-16 	6 	32 	30319
Blitz 	2017-09-17 	7 	25 	30205
Blitz 	2017-09-18 	1 	29 	45612
Blitz 	2017-09-19 	2 	32 	44501
Blitz 	2017-09-20 	3 	48 	75545
Blitz 	2017-09-21 	4 	31 	52613
Blitz 	2017-09-22 	5 	33 	44628
Blitz 	2017-09-23 	6 	32 	54421
Blitz 	2017-09-24 	7 	31 	43856
Blitz 	2017-09-25 	1 	32 	35436
Blitz 	2017-09-26 	2 	32 	47294
Blitz 	2017-09-27 	3 	33 	42855
Blitz 	2017-09-28 	4 	32 	48470
Blitz 	2017-09-30 	6 	31 	35808
Blitz 	2017-10-01 	7 	32 	43285
Blitz 	2017-10-02 	1 	32 	41066
Blitz 	2017-10-03 	2 	32 	37711
Blitz 	2017-10-04 	3 	30 	42799
Blitz 	2017-10-05 	4 	28 	37805
Blitz 	2017-10-06 	5 	28 	38913
Blitz 	2017-10-07 	6 	30 	29071
Blitz 	2017-10-08 	7 	30 	41783
Blitz 	2017-10-09 	1 	32 	47553
Blitz 	2017-10-10 	2 	29 	35877
Blitz 	2017-10-11 	3 	24 	51581
Blitz 	2017-10-12 	4 	30 	50239
Blitz 	2017-10-13 	5 	32 	45228
Blitz 	2017-10-14 	6 	30 	40963
Blitz 	2017-10-15 	7 	29 	38521
Blitz 	2017-10-16 	1 	24 	28652
Blitz 	2017-10-17 	2 	31 	36889
Blitz 	2017-10-18 	3 	29 	41529
Blitz 	2017-10-19 	4 	31 	44718
Blitz 	2017-10-20 	5 	31 	50913
Blitz 	2017-10-21 	6 	31 	30797
Blitz 	2017-10-22 	7 	31 	43375
Blitz 	2017-10-23 	1 	32 	42043
Blitz 	2017-10-24 	2 	31 	40587
Blitz 	2017-10-25 	3 	14 	22676
Blitz 	2017-10-26 	4 	29 	45054
Blitz 	2017-10-27 	5 	31 	42261
Blitz 	2017-10-28 	6 	31 	51640
Blitz 	2017-10-29 	7 	31 	41205
Blitz 	2017-10-30 	1 	31 	38428
Blitz 	2017-10-31 	2 	31 	40751
Blitz 	2017-11-01 	3 	31 	42710
Blitz 	2017-11-02 	4 	50 	71049
Blitz 	2017-11-03 	5 	31 	41545
Blitz 	2017-11-04 	6 	26 	51067
Blitz 	2017-11-05 	7 	31 	40509
Blitz 	2017-11-06 	1 	32 	52637
Blitz 	2017-11-07 	2 	32 	47006
Blitz 	2017-11-08 	3 	37 	54721
Blitz 	2017-11-09 	4 	33 	38399
Blitz 	2017-11-10 	5 	32 	46409
Blitz 	2017-11-11 	6 	25 	24254
Blitz 	2017-11-12 	7 	32 	38507
Blitz 	2017-11-13 	1 	32 	57053
Blitz 	2017-11-14 	2 	32 	47810
Blitz 	2017-11-15 	3 	31 	35514
Blitz 	2017-11-16 	4 	31 	45155
Blitz 	2017-11-17 	5 	30 	38041
Blitz 	2017-11-18 	6 	31 	30447
Blitz 	2017-11-19 	7 	62 	83878
Blitz 	2017-11-20 	1 	32 	33441
Blitz 	2017-11-21 	2 	30 	49494
Blitz 	2017-11-22 	3 	32 	50891
Blitz 	2017-11-23 	4 	32 	61094
Blitz 	2017-11-24 	5 	31 	47724
Blitz 	2017-11-25 	6 	32 	55664
Blitz 	2017-11-26 	7 	30 	45893
Blitz 	2017-11-27 	1 	32 	49015
Blitz 	2017-11-28 	2 	32 	47043
Blitz 	2017-11-29 	3 	31 	30745
Blitz 	2017-11-30 	4 	32 	41741
Blitz 	2017-12-01 	5 	31 	40098
Blitz 	2017-12-02 	6 	26 	40481
Blitz 	2017-12-03 	7 	30 	41314
Blitz 	2017-12-04 	1 	32 	41594
Blitz 	2017-12-05 	2 	30 	44727
Blitz 	2017-12-06 	3 	32 	38761
Blitz 	2017-12-07 	4 	28 	31994
Blitz 	2017-12-08 	5 	29 	35542
Blitz 	2017-12-09 	6 	30 	29505
Blitz 	2017-12-10 	7 	31 	43839
Blitz 	2017-12-11 	1 	31 	40323
Blitz 	2017-12-12 	2 	29 	36305
Blitz 	2017-12-13 	3 	26 	43268
Blitz 	2017-12-14 	4 	27 	35325
Blitz 	2017-12-15 	5 	31 	36923
Blitz 	2017-12-16 	6 	31 	33508
Blitz 	2017-12-17 	7 	29 	48975
Blitz 	2017-12-18 	1 	31 	39644
Blitz 	2017-12-19 	2 	29 	39691
Blitz 	2017-12-20 	3 	26 	27147
Blitz 	2017-12-21 	4 	29 	43823
Blitz 	2017-12-22 	5 	23 	27622
Blitz 	2017-12-23 	6 	26 	28823
Blitz 	2017-12-24 	7 	23 	41503
Blitz 	2017-12-25 	1 	31 	31756
Blitz 	2017-12-26 	2 	28 	28544
Blitz 	2017-12-27 	3 	30 	30084
Blitz 	2017-12-28 	4 	31 	40914
Blitz 	2017-12-29 	5 	31 	39319
Blitz 	2017-12-30 	6 	32 	33735
Blitz 	2017-12-30 	6 	0 	0
Blitz 	2017-12-30 	6 	0 	0
Blitz 	2017-12-30 	6 	0 	0
Blitz 	2017-12-30 	6 	0 	0
Blitz 	2018-01-05 	5 	54 	77347
Blitz 	2018-01-06 	6 	29 	40745
Blitz 	2018-01-07 	7 	30 	35827
Blitz 	2018-01-08 	1 	32 	33312
Blitz 	2018-01-09 	2 	32 	38103
Blitz 	2018-01-10 	3 	32 	34210
Blitz 	2018-01-11 	4 	32 	46846
Blitz 	2018-01-12 	5 	31 	49166
Blitz 	2018-01-13 	6 	31 	45126
Blitz 	2018-01-14 	7 	30 	31516
Blitz 	2018-01-15 	1 	32 	26887
Blitz 	2018-01-16 	2 	32 	50062
Blitz 	2018-01-17 	3 	32 	38033
Blitz 	2018-01-18 	4 	32 	60590
Blitz 	2018-01-19 	5 	24 	32500
Blitz 	2018-01-20 	6 	28 	41152
Blitz 	2018-01-21 	7 	31 	37188
Blitz 	2018-01-22 	1 	32 	31763
Blitz 	2018-01-23 	2 	33 	38880
Blitz 	2018-01-24 	3 	32 	41597
Blitz 	2018-01-25 	4 	29 	36404
Blitz 	2018-01-26 	5 	24 	28173
Blitz 	2018-01-27 	6 	32 	94162
Blitz 	2018-01-28 	7 	26 	38966
Blitz 	2018-01-29 	1 	32 	43790
Blitz 	2018-01-30 	2 	33 	52535
Blitz 	2018-01-31 	3 	32 	36568
Blitz 	2018-02-01 	4 	31 	40303
Blitz 	2018-02-02 	5 	48 	52949
Blitz 	2018-02-03 	6 	31 	39806
Blitz 	2018-02-04 	7 	31 	36580
Blitz 	2018-02-05 	1 	250 	365110
Blitz 	2018-02-06 	2 	233 	396338
Blitz 	2018-02-07 	3 	233 	361420
Blitz 	2018-02-08 	4 	193 	301325
Blitz 	2018-02-10 	6 	171 	328844
Blitz 	2018-02-11 	7 	182 	241308
Blitz 	2018-02-12 	1 	251 	444002
Blitz 	2018-02-13 	2 	235 	393575
Blitz 	2018-02-14 	3 	226 	348521
Blitz 	2018-02-15 	4 	193 	373271
Blitz 	2018-02-16 	5 	241 	400995
Blitz 	2018-02-17 	6 	185 	298784
Blitz 	2018-02-18 	7 	208 	326443
Blitz 	2018-02-19 	1 	271 	442001
Blitz 	2018-02-20 	2 	251 	438445
Blitz 	2018-02-21 	3 	243 	463105
Blitz 	2018-02-22 	4 	220 	345670
Blitz 	2018-02-23 	5 	100 	168981
Blitz 	2018-02-24 	6 	38 	60538
Blitz 	2018-02-25 	7 	70 	108835
Blitz 	2018-02-26 	1 	121 	158141
Blitz 	2018-02-27 	2 	97 	152669
Blitz 	2018-02-28 	3 	99 	166474
Blitz 	2018-03-01 	4 	114 	164756
Blitz 	2018-03-02 	5 	111 	148529
Blitz 	2018-03-03 	6 	49 	84450
Blitz 	2018-03-04 	7 	41 	61975
Blitz 	2018-03-05 	1 	112 	158994
Blitz 	2018-03-06 	2 	109 	179582
Blitz 	2018-03-07 	3 	95 	139184
Blitz 	2018-03-08 	4 	94 	130043
Blitz 	2018-03-09 	5 	66 	89113
Blitz 	2018-03-10 	6 	51 	82786
Blitz 	2018-03-11 	7 	95 	151889
Blitz 	2018-03-12 	1 	124 	213729
Blitz 	2018-03-13 	2 	125 	185035
Blitz 	2018-03-14 	3 	95 	135317
Blitz 	2018-03-15 	4 	78 	146742
Blitz 	2018-03-16 	5 	120 	171727
Blitz 	2018-03-17 	6 	97 	155363
Blitz 	2018-03-18 	7 	89 	179249
Blitz 	2018-03-19 	1 	142 	225165
Blitz 	2018-03-20 	2 	139 	184148
Blitz 	2018-03-21 	3 	130 	203269
Blitz 	2018-03-22 	4 	110 	149244
Blitz 	2018-03-23 	5 	69 	100195
Blitz 	2018-03-24 	6 	78 	159711
Blitz 	2018-03-25 	7 	98 	175949
Blitz 	2018-03-26 	1 	98 	168688
Blitz 	2018-03-27 	2 	124 	207650
Blitz 	2018-03-28 	3 	137 	208697
Blitz 	2018-03-29 	4 	118 	186693
Blitz 	2018-03-30 	5 	107 	146179
Blitz 	2018-03-31 	6 	76 	104409
Blitz 	2018-04-01 	7 	77 	113137
Blitz 	2018-04-02 	1 	104 	131040
Blitz 	2018-04-03 	2 	90 	136572
Blitz 	2018-04-04 	3 	101 	154163
Blitz 	2018-04-05 	4 	81 	117533
Blitz 	2018-04-06 	5 	81 	121102
Blitz 	2018-04-07 	6 	56 	115064
Blitz 	2018-04-08 	7 	64 	94040
Blitz 	2018-04-09 	1 	78 	103674
Blitz 	2018-04-10 	2 	65 	89460
Blitz 	2018-04-11 	3 	73 	88600
Blitz 	2018-04-12 	4 	71 	113225
Blitz 	2018-04-13 	5 	77 	103971
Blitz 	2018-04-14 	6 	28 	39188
Blitz 	2018-04-15 	7 	67 	97173
Blitz 	2018-04-16 	1 	111 	166824
Blitz 	2018-04-17 	2 	75 	94561
Blitz 	2018-04-18 	3 	73 	128840
Blitz 	2018-04-19 	4 	66 	123280
Blitz 	2018-04-20 	5 	88 	132234
Blitz 	2018-04-21 	6 	44 	62293
Blitz 	2018-04-22 	7 	35 	56295
Blitz 	2018-04-23 	1 	88 	147450
Blitz 	2018-04-24 	2 	121 	205752
Blitz 	2018-04-25 	3 	80 	125371
Blitz 	2018-04-26 	4 	59 	121614
Blitz 	2018-04-27 	5 	48 	69339
Blitz 	2018-04-28 	6 	45 	61537
Blitz 	2018-04-29 	7 	40 	67109
Blitz 	2018-04-30 	1 	40 	53326
Blitz 	2018-05-01 	2 	51 	57233
Blitz 	2018-05-02 	3 	57 	100381
Blitz 	2018-05-03 	4 	35 	47834
Blitz 	2018-05-04 	5 	29 	51841
Blitz 	2018-05-05 	6 	38 	46607
Blitz 	2018-05-06 	7 	39 	61268
Blitz 	2018-05-07 	1 	15 	21787
Blitz 	2018-05-08 	2 	67 	106306
Blitz 	2018-05-09 	3 	53 	70288
Blitz 	2018-05-11 	5 	54 	73734
Blitz 	2018-05-12 	6 	61 	71277
Blitz 	2018-05-13 	7 	30 	45019
Blitz 	2018-05-14 	1 	65 	118785
Blitz 	2018-05-15 	2 	71 	92370
Blitz 	2018-05-16 	3 	68 	86227
Blitz 	2018-05-17 	4 	84 	119865
Blitz 	2018-05-18 	5 	74 	97502
Blitz 	2018-05-19 	6 	15 	22095
Blitz 	2018-05-20 	7 	8 	33678
Blitz 	2018-05-21 	1 	42 	58745
Blitz 	2018-05-22 	2 	104 	145890
Blitz 	2018-05-23 	3 	44 	52576
Blitz 	2018-05-24 	4 	40 	56678
Blitz 	2018-05-25 	5 	56 	75953
Blitz 	2018-05-26 	6 	66 	83821
Blitz 	2018-05-27 	7 	53 	81508
Blitz 	2018-05-28 	1 	88 	147262
Blitz 	2018-05-29 	2 	55 	83991
Blitz 	2018-05-30 	3 	60 	77601
Blitz 	2018-05-31 	4 	36 	70603
Blitz 	2018-06-01 	5 	10 	14383
Blitz 	2018-06-02 	6 	48 	63794
Blitz 	2018-06-03 	7 	35 	39742
Blitz 	2018-06-04 	1 	64 	63372
Blitz 	2018-06-05 	2 	49 	64865
Blitz 	2018-06-06 	3 	32 	47660
Blitz 	2018-06-07 	4 	18 	33081
Blitz 	2018-06-08 	5 	38 	54370
Blitz 	2018-06-09 	6 	25 	30507
Blitz 	2018-06-10 	7 	48 	68467
Blitz 	2018-06-11 	1 	98 	130070
Blitz 	2018-06-12 	2 	63 	81448
Blitz 	2018-06-13 	3 	34 	59518
Blitz 	2018-06-14 	4 	46 	67778
Blitz 	2018-06-15 	5 	60 	71219
Blitz 	2018-06-16 	6 	87 	133513
Blitz 	2018-06-17 	7 	54 	65657
Blitz 	2018-06-18 	1 	71 	104878
Blitz 	2018-06-19 	2 	79 	123035
Blitz 	2018-06-20 	3 	50 	70852
Blitz 	2018-06-21 	4 	54 	99798
Blitz 	2018-06-22 	5 	65 	85997
Blitz 	2018-06-23 	6 	46 	55649
Blitz 	2018-06-24 	7 	52 	55709
Blitz 	2018-06-25 	1 	52 	59336
Blitz 	2018-06-26 	2 	70 	105197
Blitz 	2018-06-27 	3 	71 	115004
Blitz 	2018-06-28 	4 	76 	108425
Blitz 	2018-06-29 	5 	54 	70728
Blitz 	2018-06-30 	6 	19 	31047
Blitz 	2018-07-01 	7 	38 	66842
Blitz 	2018-07-02 	1 	59 	69046
Blitz 	2018-07-03 	2 	76 	106558
Blitz 	2018-07-04 	3 	76 	99607
Blitz 	2018-07-05 	4 	50 	69289
Blitz 	2018-07-06 	5 	37 	60218
Blitz 	2018-07-07 	6 	47 	71417
Blitz 	2018-07-08 	7 	24 	25041
Blitz 	2018-07-09 	1 	51 	66976
Blitz 	2018-07-10 	2 	46 	55778
Blitz 	2018-07-11 	3 	60 	87245
Blitz 	2018-07-12 	4 	70 	94231
Blitz 	2018-07-13 	5 	41 	59178
Blitz 	2018-07-14 	6 	17 	32247
Blitz 	2018-07-15 	7 	7 	3505
Blitz 	2018-07-16 	1 	71 	128812
Blitz 	2018-07-17 	2 	59 	77674
Blitz 	2018-07-18 	3 	29 	41262
Blitz 	2018-07-19 	4 	29 	53302
Blitz 	2018-07-20 	5 	63 	126004
Blitz 	2018-07-21 	6 	9 	9747
Blitz 	2018-07-22 	7 	40 	36331
Blitz 	2018-07-23 	1 	39 	81302
Blitz 	2018-07-24 	2 	52 	86641
Blitz 	2018-07-25 	3 	34 	77121
Blitz 	2018-07-26 	4 	20 	34573
Blitz 	2018-07-27 	5 	42 	82774
Blitz 	2018-07-28 	6 	30 	25182
Blitz 	2018-07-29 	7 	24 	18539
Blitz 	2018-07-30 	1 	51 	72936
Blitz 	2018-07-31 	2 	65 	83468
Blitz 	2018-07-31 	2 	0 	0
Blitz 	2018-08-02 	4 	68 	85023
Blitz 	2018-08-03 	5 	182 	316372
Blitz 	2018-08-04 	6 	169 	234855
Blitz 	2018-08-05 	7 	167 	219398
Blitz 	2018-08-06 	1 	225 	325596
Blitz 	2018-08-07 	2 	193 	263272
Blitz 	2018-08-08 	3 	201 	343158
Blitz 	2018-08-09 	4 	212 	281440
Blitz 	2018-08-10 	5 	177 	229722
Blitz 	2018-08-11 	6 	147 	181682
Blitz 	2018-08-12 	7 	137 	180350
Blitz 	2018-08-13 	1 	214 	323721
Blitz 	2018-08-14 	2 	207 	254561
Blitz 	2018-08-15 	3 	202 	265769
Blitz 	2018-08-16 	4 	184 	246671
Blitz 	2018-08-17 	5 	206 	234312
Blitz 	2018-08-18 	6 	141 	208444
Blitz 	2018-08-19 	7 	164 	266311
Blitz 	2018-08-20 	1 	187 	308280
Blitz 	2018-08-21 	2 	199 	320461
Blitz 	2018-08-22 	3 	214 	273481
Blitz 	2018-08-23 	4 	192 	235686
Blitz 	2018-08-24 	5 	207 	262486
Blitz 	2018-08-25 	6 	140 	232393
Blitz 	2018-08-26 	7 	162 	227743
Blitz 	2018-08-27 	1 	221 	355708
Blitz 	2018-08-28 	2 	218 	303098
Blitz 	2018-08-29 	3 	216 	275771
Blitz 	2018-08-31 	5 	190 	241277
Blitz 	2018-09-01 	6 	161 	292797
Blitz 	2018-09-02 	7 	165 	200260
Blitz 	2018-09-03 	1 	204 	314303
Blitz 	2018-09-04 	2 	194 	316979
Blitz 	2018-09-05 	3 	181 	215537
Blitz 	2018-09-06 	4 	181 	274505
Blitz 	2018-09-07 	5 	173 	229622
Blitz 	2018-09-08 	6 	145 	249133
Blitz 	2018-09-09 	7 	142 	167086
Blitz 	2018-09-10 	1 	185 	334740
Blitz 	2018-09-11 	2 	195 	270367
Blitz 	2018-09-12 	3 	161 	224319
Blitz 	2018-09-13 	4 	174 	301357
Blitz 	2018-09-14 	5 	181 	317567
Blitz 	2018-09-15 	6 	146 	197628
Blitz 	2018-09-16 	7 	130 	178287
Blitz 	2018-09-17 	1 	203 	278999
Blitz 	2018-09-18 	2 	182 	339194
Blitz 	2018-09-19 	3 	211 	343360
Blitz 	2018-09-20 	4 	209 	300331
Blitz 	2018-09-21 	5 	176 	243713
Blitz 	2018-09-22 	6 	142 	215936
Blitz 	2018-09-23 	7 	151 	319511
Blitz 	2018-09-24 	1 	172 	270867
Blitz 	2018-09-25 	2 	213 	364704
Blitz 	2018-09-26 	3 	206 	289811
Blitz 	2018-09-27 	4 	197 	318620
Blitz 	2018-09-28 	5 	187 	337325
Blitz 	2018-09-29 	6 	143 	261602
Blitz 	2018-09-30 	7 	130 	204163
Blitz 	2018-10-01 	1 	193 	308878
Blitz 	2018-10-02 	2 	181 	258768
Blitz 	2018-10-03 	3 	207 	284783
Blitz 	2018-10-04 	4 	196 	348626
Blitz 	2018-10-05 	5 	186 	226327
Blitz 	2018-10-06 	6 	145 	198695
Blitz 	2018-10-07 	7 	140 	196001
Blitz 	2018-10-08 	1 	201 	344829
Blitz 	2018-10-09 	2 	205 	374978
Blitz 	2018-10-10 	3 	187 	321344
Blitz 	2018-10-11 	4 	179 	240637
Blitz 	2018-10-12 	5 	187 	252037
Blitz 	2018-10-13 	6 	152 	219654
Blitz 	2018-10-14 	7 	177 	291338
Blitz 	2018-10-15 	1 	222 	372086
Blitz 	2018-10-16 	2 	216 	326960
Blitz 	2018-10-17 	3 	228 	311318
Blitz 	2018-10-18 	4 	202 	306981
Blitz 	2018-10-19 	5 	204 	330925
Blitz 	2018-10-20 	6 	140 	242837
Blitz 	2018-10-21 	7 	150 	254968
Blitz 	2018-10-22 	1 	204 	395155
Blitz 	2018-10-23 	2 	194 	255415
Blitz 	2018-10-24 	3 	205 	360262
Blitz 	2018-10-25 	4 	198 	294896
Blitz 	2018-10-26 	5 	199 	329109
Blitz 	2018-10-27 	6 	154 	297968
Blitz 	2018-10-28 	7 	139 	172769
Blitz 	2018-10-29 	1 	202 	312611
Blitz 	2018-10-31 	3 	193 	309544
Blitz 	2018-11-01 	4 	196 	339703
Blitz 	2018-11-02 	5 	212 	322659
Blitz 	2018-11-03 	6 	151 	205541
Blitz 	2018-11-04 	7 	145 	269139
Blitz 	2018-11-05 	1 	204 	291874
Blitz 	2018-11-06 	2 	193 	294437
Blitz 	2018-11-07 	3 	202 	312430
Blitz 	2018-11-08 	4 	203 	341062
Blitz 	2018-11-09 	5 	210 	329197
Blitz 	2018-11-10 	6 	160 	250052
Blitz 	2018-11-11 	7 	167 	235056
Blitz 	2018-11-12 	1 	194 	280446
Blitz 	2018-11-13 	2 	200 	269710
Blitz 	2018-11-14 	3 	213 	308275
Blitz 	2018-11-15 	4 	207 	270046
Blitz 	2018-11-16 	5 	210 	301731
Blitz 	2018-11-17 	6 	149 	192540
Blitz 	2018-11-18 	7 	145 	183264
Blitz 	2018-11-19 	1 	183 	363268
Blitz 	2018-11-20 	2 	208 	277208
Blitz 	2018-11-21 	3 	208 	315939
Blitz 	2018-11-22 	4 	224 	310416
Blitz 	2018-11-23 	5 	185 	274380
Blitz 	2018-11-24 	6 	149 	198445
Blitz 	2018-11-25 	7 	165 	239132
Blitz 	2018-11-26 	1 	196 	296462
Blitz 	2018-11-27 	2 	194 	305630
Blitz 	2018-11-28 	3 	196 	271917
Blitz 	2018-11-29 	4 	196 	275165
Blitz 	2018-11-30 	5 	200 	297175
Blitz 	2018-12-01 	6 	163 	270735
Blitz 	2018-12-02 	7 	149 	188028
Blitz 	2018-12-03 	1 	209 	356119
Blitz 	2018-12-04 	2 	210 	327227
Blitz 	2018-12-05 	3 	192 	296033
Blitz 	2018-12-06 	4 	206 	269824
Blitz 	2018-12-07 	5 	184 	297632
Blitz 	2018-12-08 	6 	168 	267577
Blitz 	2018-12-09 	7 	154 	216250
Blitz 	2018-12-10 	1 	194 	285479
Blitz 	2018-12-11 	2 	195 	292952
Blitz 	2018-12-12 	3 	222 	389848
Blitz 	2018-12-13 	4 	187 	272241
Blitz 	2018-12-14 	5 	191 	244482
Blitz 	2018-12-15 	6 	148 	221226
Blitz 	2018-12-16 	7 	148 	203509
Blitz 	2018-12-17 	1 	207 	281433
Blitz 	2018-12-18 	2 	187 	275050
Blitz 	2018-12-19 	3 	202 	324081
Blitz 	2018-12-20 	4 	207 	321507
Blitz 	2018-12-21 	5 	187 	267354
Blitz 	2018-12-22 	6 	157 	239488
Blitz 	2018-12-23 	7 	155 	182664
Blitz 	2018-12-24 	1 	145 	194970
Blitz 	2018-12-25 	2 	149 	204422
Blitz 	2018-12-26 	3 	146 	154380
Blitz 	2018-12-27 	4 	168 	220104
Blitz 	2018-12-28 	5 	163 	238339
Blitz 	2018-12-29 	6 	152 	223343
Blitz 	2018-12-30 	7 	147 	256129
Blitz 	2018-12-30 	7 	0 	0
Blitz 	2019-01-01 	2 	136 	177444
Blitz 	2019-01-02 	3 	161 	197833
Blitz 	2019-01-03 	4 	166 	181657
Blitz 	2019-01-04 	5 	184 	262675
Blitz 	2019-01-05 	6 	154 	250110
Blitz 	2019-01-06 	7 	164 	254956
Blitz 	2019-01-07 	1 	194 	291474
Blitz 	2019-01-08 	2 	202 	267050
Blitz 	2019-01-09 	3 	205 	299408
Blitz 	2019-01-10 	4 	217 	275879
Blitz 	2019-01-11 	5 	207 	315617
Blitz 	2019-01-12 	6 	166 	192765
Blitz 	2019-01-13 	7 	147 	206179
Blitz 	2019-01-14 	1 	201 	283012
Blitz 	2019-01-15 	2 	211 	327990
Blitz 	2019-01-16 	3 	221 	305778
Blitz 	2019-01-17 	4 	226 	283191
Blitz 	2019-01-18 	5 	189 	267657
Blitz 	2019-01-19 	6 	180 	256600
Blitz 	2019-01-20 	7 	149 	154110
Blitz 	2019-01-21 	1 	198 	252947
Blitz 	2019-01-22 	2 	190 	322671
Blitz 	2019-01-23 	3 	224 	317341
Blitz 	2019-01-24 	4 	214 	268910
Blitz 	2019-01-25 	5 	180 	195756
Blitz 	2019-01-26 	6 	180 	341144
Blitz 	2019-01-27 	7 	162 	236203
Blitz 	2019-01-28 	1 	199 	305303
Blitz 	2019-01-29 	2 	200 	321683
Blitz 	2019-01-30 	3 	191 	277025
Blitz 	2019-01-31 	4 	203 	273839
Blitz 	2019-02-01 	5 	178 	218812
Blitz 	2019-02-02 	6 	166 	228377
Blitz 	2019-02-03 	7 	171 	242314
Blitz 	2019-02-04 	1 	195 	292082
Blitz 	2019-02-05 	2 	190 	286730
Blitz 	2019-02-06 	3 	200 	277512
Blitz 	2019-02-07 	4 	190 	223756
Blitz 	2019-02-08 	5 	181 	260611
Blitz 	2019-02-09 	6 	167 	234775
Blitz 	2019-02-10 	7 	151 	186365
Blitz 	2019-02-11 	1 	188 	356900
Blitz 	2019-02-12 	2 	188 	264173
Blitz 	2019-02-13 	3 	223 	346434
Blitz 	2019-02-14 	4 	219 	267773
Blitz 	2019-02-15 	5 	229 	296546
Blitz 	2019-02-16 	6 	172 	256267
Blitz 	2019-02-17 	7 	165 	251993
Blitz 	2019-02-18 	1 	215 	279492
Blitz 	2019-02-19 	2 	208 	273406
Blitz 	2019-02-20 	3 	213 	346056
Blitz 	2019-02-21 	4 	205 	369690
Blitz 	2019-02-22 	5 	206 	315168
Blitz 	2019-02-23 	6 	162 	265642
Blitz 	2019-02-24 	7 	151 	241922
Blitz 	2019-02-25 	1 	201 	363172
Blitz 	2019-02-26 	2 	200 	319690
Blitz 	2019-02-27 	3 	198 	291471
Blitz 	2019-02-28 	4 	192 	301693
Blitz 	2019-03-01 	5 	199 	276033
Blitz 	2019-03-02 	6 	148 	179039
Blitz 	2019-03-03 	7 	147 	236836
Blitz 	2019-03-04 	1 	179 	274091
Blitz 	2019-03-05 	2 	197 	284751
Blitz 	2019-03-06 	3 	212 	319780
Blitz 	2019-03-07 	4 	194 	243351
Blitz 	2019-03-08 	5 	203 	269947
Blitz 	2019-03-09 	6 	168 	216998
Blitz 	2019-03-10 	7 	155 	225665
Blitz 	2019-03-11 	1 	201 	279958
Blitz 	2019-03-12 	2 	203 	300729
Blitz 	2019-03-13 	3 	200 	312038
Blitz 	2019-03-14 	4 	207 	264862
Blitz 	2019-03-15 	5 	185 	253175
Blitz 	2019-03-16 	6 	165 	243295
Blitz 	2019-03-17 	7 	144 	149746
Blitz 	2019-03-18 	1 	204 	307717
Blitz 	2019-03-19 	2 	201 	300156
Blitz 	2019-03-20 	3 	217 	331886
Blitz 	2019-03-21 	4 	206 	313973
Blitz 	2019-03-22 	5 	202 	304529
Blitz 	2019-03-23 	6 	166 	272127
